number,subject,light,location,time,exif,original_path,expert0_path,expert1_path,expert2_path,expert3_path,expert4_path
4013,nature,sun or sky,outdoors,unknown,Canon EOS-1D Mark II F/2.8 1/6400 ISO400 8.2MP,/home/iacv3_1/fivek/original/4012.png,/home/iacv3_1/fivek/expert0/4012.png,/home/iacv3_1/fivek/expert1/4012.png,/home/iacv3_1/fivek/expert2/4012.png,/home/iacv3_1/fivek/expert3/4012.png,/home/iacv3_1/fivek/expert4/4012.png
4014,man-made object,sun or sky,indoors,day,Canon EOS-1D Mark II F/22.0 1/80 ISO1600 8.2MP,/home/iacv3_1/fivek/original/4013.png,/home/iacv3_1/fivek/expert0/4013.png,/home/iacv3_1/fivek/expert1/4013.png,/home/iacv3_1/fivek/expert2/4013.png,/home/iacv3_1/fivek/expert3/4013.png,/home/iacv3_1/fivek/expert4/4013.png
4015,man-made object,artificial,indoors,unknown,Canon EOS 20D F/3.2 1/200 ISO200 8.2MP,/home/iacv3_1/fivek/original/4014.png,/home/iacv3_1/fivek/expert0/4014.png,/home/iacv3_1/fivek/expert1/4014.png,/home/iacv3_1/fivek/expert2/4014.png,/home/iacv3_1/fivek/expert3/4014.png,/home/iacv3_1/fivek/expert4/4014.png
4016,man-made object,mixed,unknown,unknown,D-LUX 3 F/8.0 1/500 ISO200 8.5MP,/home/iacv3_1/fivek/original/4015.png,/home/iacv3_1/fivek/expert0/4015.png,/home/iacv3_1/fivek/expert1/4015.png,/home/iacv3_1/fivek/expert2/4015.png,/home/iacv3_1/fivek/expert3/4015.png,/home/iacv3_1/fivek/expert4/4015.png
4017,man-made object,sun or sky,outdoors,day,NIKON D70s 75mm F/1.4 1/250 ISO200 6.0MP,/home/iacv3_1/fivek/original/4016.png,/home/iacv3_1/fivek/expert0/4016.png,/home/iacv3_1/fivek/expert1/4016.png,/home/iacv3_1/fivek/expert2/4016.png,/home/iacv3_1/fivek/expert3/4016.png,/home/iacv3_1/fivek/expert4/4016.png
4018,person(s),artificial,indoors,unknown,NIKON D70s 75mm F/4.8 1/60 ISO200 6.0MP,/home/iacv3_1/fivek/original/4017.png,/home/iacv3_1/fivek/expert0/4017.png,/home/iacv3_1/fivek/expert1/4017.png,/home/iacv3_1/fivek/expert2/4017.png,/home/iacv3_1/fivek/expert3/4017.png,/home/iacv3_1/fivek/expert4/4017.png
4019,unknown,mixed,unknown,unknown,D-LUX 3 F/4.9 1/200 ISO200 8.5MP,/home/iacv3_1/fivek/original/4018.png,/home/iacv3_1/fivek/expert0/4018.png,/home/iacv3_1/fivek/expert1/4018.png,/home/iacv3_1/fivek/expert2/4018.png,/home/iacv3_1/fivek/expert3/4018.png,/home/iacv3_1/fivek/expert4/4018.png
4020,man-made object,sun or sky,outdoors,day,Canon EOS DIGITAL REBEL XSi F/6.3 1/500 ISO200 12.2MP,/home/iacv3_1/fivek/original/4019.png,/home/iacv3_1/fivek/expert0/4019.png,/home/iacv3_1/fivek/expert1/4019.png,/home/iacv3_1/fivek/expert2/4019.png,/home/iacv3_1/fivek/expert3/4019.png,/home/iacv3_1/fivek/expert4/4019.png
4021,nature,sun or sky,outdoors,day,NIKON D70s 27mm F/9.5 1/180 ISO200 6.0MP,/home/iacv3_1/fivek/original/4020.png,/home/iacv3_1/fivek/expert0/4020.png,/home/iacv3_1/fivek/expert1/4020.png,/home/iacv3_1/fivek/expert2/4020.png,/home/iacv3_1/fivek/expert3/4020.png,/home/iacv3_1/fivek/expert4/4020.png
4022,nature,mixed,unknown,unknown,NIKON D700 50mm F/4.5 1/80 ISO800 12.1MP,/home/iacv3_1/fivek/original/4021.png,/home/iacv3_1/fivek/expert0/4021.png,/home/iacv3_1/fivek/expert1/4021.png,/home/iacv3_1/fivek/expert2/4021.png,/home/iacv3_1/fivek/expert3/4021.png,/home/iacv3_1/fivek/expert4/4021.png
4023,animal(s),sun or sky,outdoors,day,Canon EOS 40D F/2.8 1/40 ISO200 10.1MP,/home/iacv3_1/fivek/original/4022.png,/home/iacv3_1/fivek/expert0/4022.png,/home/iacv3_1/fivek/expert1/4022.png,/home/iacv3_1/fivek/expert2/4022.png,/home/iacv3_1/fivek/expert3/4022.png,/home/iacv3_1/fivek/expert4/4022.png
4024,nature,sun or sky,outdoors,day,Canon EOS DIGITAL REBEL XSi F/5.6 1/250 ISO100 12.2MP,/home/iacv3_1/fivek/original/4023.png,/home/iacv3_1/fivek/expert0/4023.png,/home/iacv3_1/fivek/expert1/4023.png,/home/iacv3_1/fivek/expert2/4023.png,/home/iacv3_1/fivek/expert3/4023.png,/home/iacv3_1/fivek/expert4/4023.png
4025,nature,sun or sky,outdoors,day,Canon EOS DIGITAL REBEL XSi F/4.0 1/500 ISO200 12.2MP,/home/iacv3_1/fivek/original/4024.png,/home/iacv3_1/fivek/expert0/4024.png,/home/iacv3_1/fivek/expert1/4024.png,/home/iacv3_1/fivek/expert2/4024.png,/home/iacv3_1/fivek/expert3/4024.png,/home/iacv3_1/fivek/expert4/4024.png
4026,man-made object,sun or sky,indoors,day,Canon EOS 40D F/5.6 1/60 ISO160 10.1MP,/home/iacv3_1/fivek/original/4025.png,/home/iacv3_1/fivek/expert0/4025.png,/home/iacv3_1/fivek/expert1/4025.png,/home/iacv3_1/fivek/expert2/4025.png,/home/iacv3_1/fivek/expert3/4025.png,/home/iacv3_1/fivek/expert4/4025.png
4027,man-made object,artificial,indoors,unknown,Canon EOS DIGITAL REBEL XSi F/2.8 1/200 ISO800 12.2MP,/home/iacv3_1/fivek/original/4026.png,/home/iacv3_1/fivek/expert0/4026.png,/home/iacv3_1/fivek/expert1/4026.png,/home/iacv3_1/fivek/expert2/4026.png,/home/iacv3_1/fivek/expert3/4026.png,/home/iacv3_1/fivek/expert4/4026.png
4028,animal(s),sun or sky,outdoors,day,Canon EOS 5D F/9.0 1/320 ISO400 12.7MP,/home/iacv3_1/fivek/original/4027.png,/home/iacv3_1/fivek/expert0/4027.png,/home/iacv3_1/fivek/expert1/4027.png,/home/iacv3_1/fivek/expert2/4027.png,/home/iacv3_1/fivek/expert3/4027.png,/home/iacv3_1/fivek/expert4/4027.png
4029,nature,mixed,unknown,unknown,NIKON D700 50mm F/3.5 1/160 ISO250 12.1MP,/home/iacv3_1/fivek/original/4028.png,/home/iacv3_1/fivek/expert0/4028.png,/home/iacv3_1/fivek/expert1/4028.png,/home/iacv3_1/fivek/expert2/4028.png,/home/iacv3_1/fivek/expert3/4028.png,/home/iacv3_1/fivek/expert4/4028.png
4030,man-made object,sun or sky,outdoors,day,M8 Digital Camera F/5.7 1/2000 ISO160 10.3MP,/home/iacv3_1/fivek/original/4029.png,/home/iacv3_1/fivek/expert0/4029.png,/home/iacv3_1/fivek/expert1/4029.png,/home/iacv3_1/fivek/expert2/4029.png,/home/iacv3_1/fivek/expert3/4029.png,/home/iacv3_1/fivek/expert4/4029.png
4031,animal(s),sun or sky,outdoors,day,NIKON D70 52mm F/10.0 1/30 ISO200 6.0MP,/home/iacv3_1/fivek/original/4030.png,/home/iacv3_1/fivek/expert0/4030.png,/home/iacv3_1/fivek/expert1/4030.png,/home/iacv3_1/fivek/expert2/4030.png,/home/iacv3_1/fivek/expert3/4030.png,/home/iacv3_1/fivek/expert4/4030.png
4032,nature,sun or sky,outdoors,day,Canon EOS DIGITAL REBEL XSi F/14.0 1/200 ISO200 12.2MP,/home/iacv3_1/fivek/original/4031.png,/home/iacv3_1/fivek/expert0/4031.png,/home/iacv3_1/fivek/expert1/4031.png,/home/iacv3_1/fivek/expert2/4031.png,/home/iacv3_1/fivek/expert3/4031.png,/home/iacv3_1/fivek/expert4/4031.png
4033,person(s),sun or sky,outdoors,day,Canon EOS-1Ds Mark II F/4.0 1/80 ISO640 16.6MP,/home/iacv3_1/fivek/original/4032.png,/home/iacv3_1/fivek/expert0/4032.png,/home/iacv3_1/fivek/expert1/4032.png,/home/iacv3_1/fivek/expert2/4032.png,/home/iacv3_1/fivek/expert3/4032.png,/home/iacv3_1/fivek/expert4/4032.png
4034,man-made object,sun or sky,outdoors,day,NIKON D700 20mm F/3.2 1/500 ISO125 12.1MP,/home/iacv3_1/fivek/original/4033.png,/home/iacv3_1/fivek/expert0/4033.png,/home/iacv3_1/fivek/expert1/4033.png,/home/iacv3_1/fivek/expert2/4033.png,/home/iacv3_1/fivek/expert3/4033.png,/home/iacv3_1/fivek/expert4/4033.png
4035,man-made object,mixed,unknown,unknown,Canon EOS 40D F/5.0 1/400 ISO100 10.1MP,/home/iacv3_1/fivek/original/4034.png,/home/iacv3_1/fivek/expert0/4034.png,/home/iacv3_1/fivek/expert1/4034.png,/home/iacv3_1/fivek/expert2/4034.png,/home/iacv3_1/fivek/expert3/4034.png,/home/iacv3_1/fivek/expert4/4034.png
4036,man-made object,sun or sky,outdoors,day,Canon EOS DIGITAL REBEL XSi F/2.8 1/640 ISO200 12.2MP,/home/iacv3_1/fivek/original/4035.png,/home/iacv3_1/fivek/expert0/4035.png,/home/iacv3_1/fivek/expert1/4035.png,/home/iacv3_1/fivek/expert2/4035.png,/home/iacv3_1/fivek/expert3/4035.png,/home/iacv3_1/fivek/expert4/4035.png
4037,man-made object,sun or sky,outdoors,day,NIKON D70 30mm F/22.0 1/320 ISO200 6.0MP,/home/iacv3_1/fivek/original/4036.png,/home/iacv3_1/fivek/expert0/4036.png,/home/iacv3_1/fivek/expert1/4036.png,/home/iacv3_1/fivek/expert2/4036.png,/home/iacv3_1/fivek/expert3/4036.png,/home/iacv3_1/fivek/expert4/4036.png
4038,nature,sun or sky,outdoors,day,D-LUX 3 F/5.6 1/250 ISO400 10.0MP,/home/iacv3_1/fivek/original/4037.png,/home/iacv3_1/fivek/expert0/4037.png,/home/iacv3_1/fivek/expert1/4037.png,/home/iacv3_1/fivek/expert2/4037.png,/home/iacv3_1/fivek/expert3/4037.png,/home/iacv3_1/fivek/expert4/4037.png
4039,man-made object,sun or sky,outdoors,unknown,NIKON D700 50mm F/8.0 1/250 ISO400 12.1MP,/home/iacv3_1/fivek/original/4038.png,/home/iacv3_1/fivek/expert0/4038.png,/home/iacv3_1/fivek/expert1/4038.png,/home/iacv3_1/fivek/expert2/4038.png,/home/iacv3_1/fivek/expert3/4038.png,/home/iacv3_1/fivek/expert4/4038.png
4040,person(s),sun or sky,outdoors,day,Canon EOS 40D F/5.6 1/200 ISO320 10.1MP,/home/iacv3_1/fivek/original/4039.png,/home/iacv3_1/fivek/expert0/4039.png,/home/iacv3_1/fivek/expert1/4039.png,/home/iacv3_1/fivek/expert2/4039.png,/home/iacv3_1/fivek/expert3/4039.png,/home/iacv3_1/fivek/expert4/4039.png
4041,animal(s),sun or sky,outdoors,unknown,Canon EOS DIGITAL REBEL F/7.1 1/200 ISO400 6.3MP,/home/iacv3_1/fivek/original/4040.png,/home/iacv3_1/fivek/expert0/4040.png,/home/iacv3_1/fivek/expert1/4040.png,/home/iacv3_1/fivek/expert2/4040.png,/home/iacv3_1/fivek/expert3/4040.png,/home/iacv3_1/fivek/expert4/4040.png
4042,person(s),sun or sky,outdoors,day,Canon EOS DIGITAL REBEL XSi F/6.3 1/100 ISO100 12.2MP,/home/iacv3_1/fivek/original/4041.png,/home/iacv3_1/fivek/expert0/4041.png,/home/iacv3_1/fivek/expert1/4041.png,/home/iacv3_1/fivek/expert2/4041.png,/home/iacv3_1/fivek/expert3/4041.png,/home/iacv3_1/fivek/expert4/4041.png
4043,man-made object,sun or sky,outdoors,unknown,Canon EOS 20D F/4.5 1/160 ISO200 8.2MP,/home/iacv3_1/fivek/original/4042.png,/home/iacv3_1/fivek/expert0/4042.png,/home/iacv3_1/fivek/expert1/4042.png,/home/iacv3_1/fivek/expert2/4042.png,/home/iacv3_1/fivek/expert3/4042.png,/home/iacv3_1/fivek/expert4/4042.png
4044,person(s),artificial,indoors,unknown,Canon EOS DIGITAL REBEL XTi F/3.5 1/8 ISO400 10.1MP,/home/iacv3_1/fivek/original/4043.png,/home/iacv3_1/fivek/expert0/4043.png,/home/iacv3_1/fivek/expert1/4043.png,/home/iacv3_1/fivek/expert2/4043.png,/home/iacv3_1/fivek/expert3/4043.png,/home/iacv3_1/fivek/expert4/4043.png
4045,unknown,mixed,unknown,unknown,M8 Digital Camera F/4.8 1/250 ISO640 10.3MP,/home/iacv3_1/fivek/original/4044.png,/home/iacv3_1/fivek/expert0/4044.png,/home/iacv3_1/fivek/expert1/4044.png,/home/iacv3_1/fivek/expert2/4044.png,/home/iacv3_1/fivek/expert3/4044.png,/home/iacv3_1/fivek/expert4/4044.png
4046,man-made object,mixed,unknown,unknown,Canon PowerShot G10 F/4.0 1/1250 ISO100 14.6MP,/home/iacv3_1/fivek/original/4045.png,/home/iacv3_1/fivek/expert0/4045.png,/home/iacv3_1/fivek/expert1/4045.png,/home/iacv3_1/fivek/expert2/4045.png,/home/iacv3_1/fivek/expert3/4045.png,/home/iacv3_1/fivek/expert4/4045.png
4047,animal(s),sun or sky,outdoors,day,Canon EOS DIGITAL REBEL XSi F/5.6 1/60 ISO200 12.2MP,/home/iacv3_1/fivek/original/4046.png,/home/iacv3_1/fivek/expert0/4046.png,/home/iacv3_1/fivek/expert1/4046.png,/home/iacv3_1/fivek/expert2/4046.png,/home/iacv3_1/fivek/expert3/4046.png,/home/iacv3_1/fivek/expert4/4046.png
4048,person(s),sun or sky,outdoors,day,Canon EOS 20D F/4.0 1/60 ISO100 8.2MP,/home/iacv3_1/fivek/original/4047.png,/home/iacv3_1/fivek/expert0/4047.png,/home/iacv3_1/fivek/expert1/4047.png,/home/iacv3_1/fivek/expert2/4047.png,/home/iacv3_1/fivek/expert3/4047.png,/home/iacv3_1/fivek/expert4/4047.png
4049,man-made object,sun or sky,outdoors,dawn or dusk,NIKON D700 24mm F/14.0 1/8 ISO200 12.1MP,/home/iacv3_1/fivek/original/4048.png,/home/iacv3_1/fivek/expert0/4048.png,/home/iacv3_1/fivek/expert1/4048.png,/home/iacv3_1/fivek/expert2/4048.png,/home/iacv3_1/fivek/expert3/4048.png,/home/iacv3_1/fivek/expert4/4048.png
4050,man-made object,sun or sky,outdoors,day,NIKON D70s 75mm F/1.8 1/350 ISO200 6.0MP,/home/iacv3_1/fivek/original/4049.png,/home/iacv3_1/fivek/expert0/4049.png,/home/iacv3_1/fivek/expert1/4049.png,/home/iacv3_1/fivek/expert2/4049.png,/home/iacv3_1/fivek/expert3/4049.png,/home/iacv3_1/fivek/expert4/4049.png
4051,person(s),sun or sky,outdoors,day,NIKON D70s 75mm F/1.4 1/3000 ISO200 6.0MP,/home/iacv3_1/fivek/original/4050.png,/home/iacv3_1/fivek/expert0/4050.png,/home/iacv3_1/fivek/expert1/4050.png,/home/iacv3_1/fivek/expert2/4050.png,/home/iacv3_1/fivek/expert3/4050.png,/home/iacv3_1/fivek/expert4/4050.png
4052,nature,sun or sky,outdoors,day,Canon EOS 5D F/10.0 1/200 ISO200 12.7MP,/home/iacv3_1/fivek/original/4051.png,/home/iacv3_1/fivek/expert0/4051.png,/home/iacv3_1/fivek/expert1/4051.png,/home/iacv3_1/fivek/expert2/4051.png,/home/iacv3_1/fivek/expert3/4051.png,/home/iacv3_1/fivek/expert4/4051.png
4053,man-made object,sun or sky,outdoors,day,Canon EOS 5D F/13.0 1/400 ISO200 12.7MP,/home/iacv3_1/fivek/original/4052.png,/home/iacv3_1/fivek/expert0/4052.png,/home/iacv3_1/fivek/expert1/4052.png,/home/iacv3_1/fivek/expert2/4052.png,/home/iacv3_1/fivek/expert3/4052.png,/home/iacv3_1/fivek/expert4/4052.png
4054,nature,artificial,indoors,unknown,NIKON D700 50mm F/4.0 1/60 ISO400 12.1MP,/home/iacv3_1/fivek/original/4053.png,/home/iacv3_1/fivek/expert0/4053.png,/home/iacv3_1/fivek/expert1/4053.png,/home/iacv3_1/fivek/expert2/4053.png,/home/iacv3_1/fivek/expert3/4053.png,/home/iacv3_1/fivek/expert4/4053.png
4055,animal(s),sun or sky,outdoors,day,Canon EOS DIGITAL REBEL F/4.0 1/100 ISO400 6.3MP,/home/iacv3_1/fivek/original/4054.png,/home/iacv3_1/fivek/expert0/4054.png,/home/iacv3_1/fivek/expert1/4054.png,/home/iacv3_1/fivek/expert2/4054.png,/home/iacv3_1/fivek/expert3/4054.png,/home/iacv3_1/fivek/expert4/4054.png
4056,person(s),artificial,indoors,unknown,Canon EOS DIGITAL REBEL F/4.0 1/25 ISO400 6.3MP,/home/iacv3_1/fivek/original/4055.png,/home/iacv3_1/fivek/expert0/4055.png,/home/iacv3_1/fivek/expert1/4055.png,/home/iacv3_1/fivek/expert2/4055.png,/home/iacv3_1/fivek/expert3/4055.png,/home/iacv3_1/fivek/expert4/4055.png
4057,man-made object,mixed,outdoors,night,Canon EOS 40D F/2.8 1/5 ISO400 10.1MP,/home/iacv3_1/fivek/original/4056.png,/home/iacv3_1/fivek/expert0/4056.png,/home/iacv3_1/fivek/expert1/4056.png,/home/iacv3_1/fivek/expert2/4056.png,/home/iacv3_1/fivek/expert3/4056.png,/home/iacv3_1/fivek/expert4/4056.png
4058,unknown,mixed,indoors,day,Canon EOS 5D F/5.0 1/60 ISO1600 12.7MP,/home/iacv3_1/fivek/original/4057.png,/home/iacv3_1/fivek/expert0/4057.png,/home/iacv3_1/fivek/expert1/4057.png,/home/iacv3_1/fivek/expert2/4057.png,/home/iacv3_1/fivek/expert3/4057.png,/home/iacv3_1/fivek/expert4/4057.png
4059,person(s),sun or sky,outdoors,day,NIKON D700 50mm F/4.5 1/250 ISO200 12.1MP,/home/iacv3_1/fivek/original/4058.png,/home/iacv3_1/fivek/expert0/4058.png,/home/iacv3_1/fivek/expert1/4058.png,/home/iacv3_1/fivek/expert2/4058.png,/home/iacv3_1/fivek/expert3/4058.png,/home/iacv3_1/fivek/expert4/4058.png
4060,person(s),sun or sky,outdoors,day,NIKON D700 70mm F/13.0 1/640 ISO250 12.1MP,/home/iacv3_1/fivek/original/4059.png,/home/iacv3_1/fivek/expert0/4059.png,/home/iacv3_1/fivek/expert1/4059.png,/home/iacv3_1/fivek/expert2/4059.png,/home/iacv3_1/fivek/expert3/4059.png,/home/iacv3_1/fivek/expert4/4059.png
4061,man-made object,sun or sky,outdoors,day,NIKON D100 25mm F/10.0 1/350 ISO200 6.0MP,/home/iacv3_1/fivek/original/4060.png,/home/iacv3_1/fivek/expert0/4060.png,/home/iacv3_1/fivek/expert1/4060.png,/home/iacv3_1/fivek/expert2/4060.png,/home/iacv3_1/fivek/expert3/4060.png,/home/iacv3_1/fivek/expert4/4060.png
4062,person(s),sun or sky,outdoors,day,Canon EOS 20D F/4.5 1/250 ISO800 8.2MP,/home/iacv3_1/fivek/original/4061.png,/home/iacv3_1/fivek/expert0/4061.png,/home/iacv3_1/fivek/expert1/4061.png,/home/iacv3_1/fivek/expert2/4061.png,/home/iacv3_1/fivek/expert3/4061.png,/home/iacv3_1/fivek/expert4/4061.png
4063,man-made object,artificial,indoors,unknown,Canon EOS 5D F/6.3 1/30 ISO1600 12.7MP,/home/iacv3_1/fivek/original/4062.png,/home/iacv3_1/fivek/expert0/4062.png,/home/iacv3_1/fivek/expert1/4062.png,/home/iacv3_1/fivek/expert2/4062.png,/home/iacv3_1/fivek/expert3/4062.png,/home/iacv3_1/fivek/expert4/4062.png
4064,nature,sun or sky,outdoors,dawn or dusk,Canon EOS 5D F/10.0 1/15 ISO800 12.7MP,/home/iacv3_1/fivek/original/4063.png,/home/iacv3_1/fivek/expert0/4063.png,/home/iacv3_1/fivek/expert1/4063.png,/home/iacv3_1/fivek/expert2/4063.png,/home/iacv3_1/fivek/expert3/4063.png,/home/iacv3_1/fivek/expert4/4063.png
4065,man-made object,sun or sky,outdoors,day,Canon EOS DIGITAL REBEL XSi F/2.8 1/50 ISO200 12.2MP,/home/iacv3_1/fivek/original/4064.png,/home/iacv3_1/fivek/expert0/4064.png,/home/iacv3_1/fivek/expert1/4064.png,/home/iacv3_1/fivek/expert2/4064.png,/home/iacv3_1/fivek/expert3/4064.png,/home/iacv3_1/fivek/expert4/4064.png
4066,person(s),mixed,unknown,unknown,Canon EOS-1Ds Mark II F/2.8 1/100 ISO400 16.6MP,/home/iacv3_1/fivek/original/4065.png,/home/iacv3_1/fivek/expert0/4065.png,/home/iacv3_1/fivek/expert1/4065.png,/home/iacv3_1/fivek/expert2/4065.png,/home/iacv3_1/fivek/expert3/4065.png,/home/iacv3_1/fivek/expert4/4065.png
4067,man-made object,sun or sky,outdoors,day,Canon EOS 40D F/6.3 1/640 ISO400 10.1MP,/home/iacv3_1/fivek/original/4066.png,/home/iacv3_1/fivek/expert0/4066.png,/home/iacv3_1/fivek/expert1/4066.png,/home/iacv3_1/fivek/expert2/4066.png,/home/iacv3_1/fivek/expert3/4066.png,/home/iacv3_1/fivek/expert4/4066.png
4068,unknown,mixed,indoors,unknown,NIKON D300 42mm F/2.8 1/20 ISO1600 12.2MP,/home/iacv3_1/fivek/original/4067.png,/home/iacv3_1/fivek/expert0/4067.png,/home/iacv3_1/fivek/expert1/4067.png,/home/iacv3_1/fivek/expert2/4067.png,/home/iacv3_1/fivek/expert3/4067.png,/home/iacv3_1/fivek/expert4/4067.png
4069,man-made object,sun or sky,outdoors,day,Canon EOS 20D F/6.3 1/400 ISO100 8.2MP,/home/iacv3_1/fivek/original/4068.png,/home/iacv3_1/fivek/expert0/4068.png,/home/iacv3_1/fivek/expert1/4068.png,/home/iacv3_1/fivek/expert2/4068.png,/home/iacv3_1/fivek/expert3/4068.png,/home/iacv3_1/fivek/expert4/4068.png
4070,nature,sun or sky,outdoors,day,Canon EOS DIGITAL REBEL XSi F/5.6 1/50 ISO400 12.2MP,/home/iacv3_1/fivek/original/4069.png,/home/iacv3_1/fivek/expert0/4069.png,/home/iacv3_1/fivek/expert1/4069.png,/home/iacv3_1/fivek/expert2/4069.png,/home/iacv3_1/fivek/expert3/4069.png,/home/iacv3_1/fivek/expert4/4069.png
4071,nature,sun or sky,outdoors,day,NIKON D70 30mm F/8.0 1/250 ISO200 6.0MP,/home/iacv3_1/fivek/original/4070.png,/home/iacv3_1/fivek/expert0/4070.png,/home/iacv3_1/fivek/expert1/4070.png,/home/iacv3_1/fivek/expert2/4070.png,/home/iacv3_1/fivek/expert3/4070.png,/home/iacv3_1/fivek/expert4/4070.png
4072,man-made object,sun or sky,indoors,day,Canon EOS 20D F/3.5 1/125 ISO800 8.2MP,/home/iacv3_1/fivek/original/4071.png,/home/iacv3_1/fivek/expert0/4071.png,/home/iacv3_1/fivek/expert1/4071.png,/home/iacv3_1/fivek/expert2/4071.png,/home/iacv3_1/fivek/expert3/4071.png,/home/iacv3_1/fivek/expert4/4071.png
4073,person(s),artificial,outdoors,unknown,Canon EOS-1D Mark II F/2.8 1/500 ISO500 8.2MP,/home/iacv3_1/fivek/original/4072.png,/home/iacv3_1/fivek/expert0/4072.png,/home/iacv3_1/fivek/expert1/4072.png,/home/iacv3_1/fivek/expert2/4072.png,/home/iacv3_1/fivek/expert3/4072.png,/home/iacv3_1/fivek/expert4/4072.png
4074,man-made object,sun or sky,outdoors,day,Canon EOS 20D F/10.0 1/800 ISO400 8.2MP,/home/iacv3_1/fivek/original/4073.png,/home/iacv3_1/fivek/expert0/4073.png,/home/iacv3_1/fivek/expert1/4073.png,/home/iacv3_1/fivek/expert2/4073.png,/home/iacv3_1/fivek/expert3/4073.png,/home/iacv3_1/fivek/expert4/4073.png
4075,man-made object,sun or sky,outdoors,day,Canon EOS-1D Mark II F/8.0 1/250 ISO400 8.2MP,/home/iacv3_1/fivek/original/4074.png,/home/iacv3_1/fivek/expert0/4074.png,/home/iacv3_1/fivek/expert1/4074.png,/home/iacv3_1/fivek/expert2/4074.png,/home/iacv3_1/fivek/expert3/4074.png,/home/iacv3_1/fivek/expert4/4074.png
4076,nature,sun or sky,outdoors,day,NIKON D700 50mm F/3.5 1/60 ISO250 12.1MP,/home/iacv3_1/fivek/original/4075.png,/home/iacv3_1/fivek/expert0/4075.png,/home/iacv3_1/fivek/expert1/4075.png,/home/iacv3_1/fivek/expert2/4075.png,/home/iacv3_1/fivek/expert3/4075.png,/home/iacv3_1/fivek/expert4/4075.png
4077,nature,sun or sky,outdoors,unknown,FinePixS2Pro 25mm F/5.6 1/125 ISO100 12.1MP,/home/iacv3_1/fivek/original/4076.png,/home/iacv3_1/fivek/expert0/4076.png,/home/iacv3_1/fivek/expert1/4076.png,/home/iacv3_1/fivek/expert2/4076.png,/home/iacv3_1/fivek/expert3/4076.png,/home/iacv3_1/fivek/expert4/4076.png
4078,person(s),artificial,indoors,unknown,Canon EOS 20D F/5.0 1/100 ISO800 8.2MP,/home/iacv3_1/fivek/original/4077.png,/home/iacv3_1/fivek/expert0/4077.png,/home/iacv3_1/fivek/expert1/4077.png,/home/iacv3_1/fivek/expert2/4077.png,/home/iacv3_1/fivek/expert3/4077.png,/home/iacv3_1/fivek/expert4/4077.png
4079,nature,sun or sky,outdoors,unknown,Canon EOS DIGITAL REBEL XSi F/10.0 1/200 ISO400 12.2MP,/home/iacv3_1/fivek/original/4078.png,/home/iacv3_1/fivek/expert0/4078.png,/home/iacv3_1/fivek/expert1/4078.png,/home/iacv3_1/fivek/expert2/4078.png,/home/iacv3_1/fivek/expert3/4078.png,/home/iacv3_1/fivek/expert4/4078.png
4080,man-made object,sun or sky,outdoors,day,Canon EOS DIGITAL REBEL XSi F/8.0 1/200 ISO200 12.2MP,/home/iacv3_1/fivek/original/4079.png,/home/iacv3_1/fivek/expert0/4079.png,/home/iacv3_1/fivek/expert1/4079.png,/home/iacv3_1/fivek/expert2/4079.png,/home/iacv3_1/fivek/expert3/4079.png,/home/iacv3_1/fivek/expert4/4079.png
4081,person(s),mixed,indoors,day,NIKON D70s 75mm F/2.8 1/60 ISO200 6.0MP,/home/iacv3_1/fivek/original/4080.png,/home/iacv3_1/fivek/expert0/4080.png,/home/iacv3_1/fivek/expert1/4080.png,/home/iacv3_1/fivek/expert2/4080.png,/home/iacv3_1/fivek/expert3/4080.png,/home/iacv3_1/fivek/expert4/4080.png
4082,person(s),sun or sky,outdoors,day,Canon EOS DIGITAL REBEL XTi F/2.8 1/1000 ISO800 10.1MP,/home/iacv3_1/fivek/original/4081.png,/home/iacv3_1/fivek/expert0/4081.png,/home/iacv3_1/fivek/expert1/4081.png,/home/iacv3_1/fivek/expert2/4081.png,/home/iacv3_1/fivek/expert3/4081.png,/home/iacv3_1/fivek/expert4/4081.png
4083,person(s),sun or sky,outdoors,day,NIKON D100 25mm F/8.0 1/250 ISO200 6.0MP,/home/iacv3_1/fivek/original/4082.png,/home/iacv3_1/fivek/expert0/4082.png,/home/iacv3_1/fivek/expert1/4082.png,/home/iacv3_1/fivek/expert2/4082.png,/home/iacv3_1/fivek/expert3/4082.png,/home/iacv3_1/fivek/expert4/4082.png
4084,man-made object,sun or sky,outdoors,day,Canon PowerShot G10 F/4.0 1/800 ISO100 14.6MP,/home/iacv3_1/fivek/original/4083.png,/home/iacv3_1/fivek/expert0/4083.png,/home/iacv3_1/fivek/expert1/4083.png,/home/iacv3_1/fivek/expert2/4083.png,/home/iacv3_1/fivek/expert3/4083.png,/home/iacv3_1/fivek/expert4/4083.png
4085,person(s),artificial,indoors,unknown,Canon EOS 20D F/4.0 1/125 ISO1600 8.2MP,/home/iacv3_1/fivek/original/4084.png,/home/iacv3_1/fivek/expert0/4084.png,/home/iacv3_1/fivek/expert1/4084.png,/home/iacv3_1/fivek/expert2/4084.png,/home/iacv3_1/fivek/expert3/4084.png,/home/iacv3_1/fivek/expert4/4084.png
